city_1,lat_1,lng_1,country_1,city_2,lat_2,lng_2,country_2,calc_distance_km,dist_km,duration_sec,estd_emissions_gm,estd_emissions_osrm_gm
Magdeburg,52.1317,11.6392,Germany,Hannover,52.3667,9.7167,Germany,133.8732931701747,145.10029999999998,5729.4,25703.67228867354,27859.257599999997
Lille,50.6278,3.0583,France,Hannover,52.3667,9.7167,Germany,500.9914461748283,567.8836,21888.9,96190.35766556703,109033.6512
Rennes,48.1147,-1.6794,France,Hannover,52.3667,9.7167,Germany,938.9889470154606,1122.2785,41451.6,180285.87782696844,215477.47199999998
Zielona Gora,51.9333,15.5,Poland,Hannover,52.3667,9.7167,Germany,398.6736386972144,475.6603,17473.3,76545.33862986517,91326.7776
Erfurt,50.9833,11.0333,Germany,Hannover,52.3667,9.7167,Germany,178.83796250663056,217.2985,10267.2,34336.88880127307,41721.312
Geneva,46.2017,6.1469,Switzerland,Hannover,52.3667,9.7167,Germany,732.9499841009316,920.6881,33564.0,140726.39694737887,176772.1152
Rzeszow,50.0333,22.0,Poland,Hannover,52.3667,9.7167,Germany,895.6569166253331,1019.3504,35649.5,171966.12799206396,195715.2768
Rijeka,45.3272,14.4411,Croatia,Hannover,52.3667,9.7167,Germany,855.7376089713604,1153.4004,43112.3,164301.6209225012,221452.8768
Saarbrucken,49.2333,7.0,Germany,Hannover,52.3667,9.7167,Germany,397.65611003167714,527.8808,18660.3,76349.97312608201,101353.11360000001
Dijon,47.3167,5.0167,France,Hannover,52.3667,9.7167,Germany,655.2612857208214,879.3285999999999,31094.7,125810.16685839772,168831.0912
Salzburg,47.8,13.045,Austria,Hannover,52.3667,9.7167,Germany,560.8890052071553,783.5055,27830.9,107690.68899977382,150433.05599999998
Miskolc,48.0833,20.6667,Hungary,Hannover,52.3667,9.7167,Germany,913.7715237275116,1225.7345,45413.7,175444.13255568224,235341.024
Aalborg,57.05,9.9167,Denmark,Hannover,52.3667,9.7167,Germany,521.4940814868247,601.2085,22424.1,100126.86364547035,115432.03199999999
Bern,46.9481,7.4475,Switzerland,Hannover,52.3667,9.7167,Germany,624.4597950688509,764.7,27297.8,119896.28065321938,146822.40000000002
Luxembourg,49.6117,6.1319,Luxembourg,Hannover,52.3667,9.7167,Germany,396.4957820646266,480.7287,19055.2,76127.19015640831,92299.9104
Innsbruck,47.2683,11.3933,Austria,Hannover,52.3667,9.7167,Germany,579.7226233886608,765.9378,27675.4,111306.74369062288,147060.0576
Vasteras,59.6161,16.5528,Sweden,Hannover,52.3667,9.7167,Germany,911.8710988589892,1255.0016,49971.0,175079.25098092592,240960.3072
Orebro,59.2739,15.2075,Sweden,Hannover,52.3667,9.7167,Germany,841.8600306032483,1159.5533,45908.2,161637.12587582367,222634.2336
Orleans,47.9025,1.909,France,Hannover,52.3667,9.7167,Germany,746.3603751601976,897.3882,33809.7,143301.19203075793,172298.5344
Linkoping,58.4158,15.6253,Sweden,Hannover,52.3667,9.7167,Germany,769.8649651928596,1075.0653,41609.9,147814.07331702905,206412.53759999998
Uzhhorod,48.6239,22.295,Ukraine,Hannover,52.3667,9.7167,Germany,983.096171098374,1182.2397,47554.8,188754.46485088783,226990.02240000002
Jonkoping,57.7828,14.1606,Sweden,Hannover,52.3667,9.7167,Germany,666.0775168696454,948.6368,36557.5,127886.8832389719,182138.26559999998
Rouen,49.4428,1.0886,France,Hannover,52.3667,9.7167,Germany,687.9545723494095,804.0685,29791.1,132087.27789108665,154381.152
Zilina,49.2228,18.74,Slovakia,Hannover,52.3667,9.7167,Germany,725.2675619573286,928.0257,34184.3,139251.3718958071,178180.9344
Klagenfurt,46.6167,14.3,Austria,Hannover,52.3667,9.7167,Germany,720.2258020975731,985.1675,35357.9,138283.35400273404,189152.16
Penza,53.2,45.0,Russia,Astrakhan,46.35,48.035,Russia,792.439775594825,1013.6733,53472.1,152148.43691420642,194625.27360000001
Stavropol,45.05,41.9833,Russia,Astrakhan,46.35,48.035,Russia,492.8147453394306,584.0871,30322.6,94620.43110517068,112144.7232
Trabzon,41.005,39.7225,Turkey,Astrakhan,46.35,48.035,Russia,894.6493454284763,1294.7103,64436.9,171772.67432226744,248584.3776
Belgorod,50.6,36.6,Russia,Astrakhan,46.35,48.035,Russia,967.091841423824,1256.086,66494.8,185681.6335533742,241168.512
Van,38.4942,43.38,Turkey,Astrakhan,46.35,48.035,Russia,952.58672233701,1442.0317,71913.1,182896.6506887059,276870.08640000003
Vladikavkaz,43.04,44.6775,Russia,Astrakhan,46.35,48.035,Russia,453.908821453224,580.9375,28790.7,87150.49371901901,111540.0
Nalchik,43.4833,43.6167,Russia,Astrakhan,46.35,48.035,Russia,472.3056746111307,672.8295,33142.9,90682.6895253371,129183.26400000001
Agri,39.7186,43.0508,Turkey,Astrakhan,46.35,48.035,Russia,840.838635032363,1242.17,65054.3,161441.01792621368,238496.64
Kutaisi,42.25,42.7,Georgia,Astrakhan,46.35,48.035,Russia,623.2552868011808,954.8056,47714.0,119665.01506582671,183322.6752
Kars,40.6078,43.0958,Turkey,Astrakhan,46.35,48.035,Russia,752.4285341350742,1088.2405,56009.5,144466.27855393424,208942.17600000004
Kirov,58.6,49.65,Russia,Penza,53.2,45.0,Russia,667.5221742814307,860.2112,45927.9,128164.2574620347,165160.5504
Cheboksary,56.1333,47.25,Russia,Penza,53.2,45.0,Russia,357.29907913408044,466.6467,25030.9,68601.42319374345,89596.1664
Stavropol,45.05,41.9833,Russia,Penza,53.2,45.0,Russia,932.5147007500212,1147.8508,60801.2,179042.82254400407,220387.35359999997
Belgorod,50.6,36.6,Russia,Penza,53.2,45.0,Russia,645.9660077241621,766.0156999999999,40143.8,124025.47348303912,147075.0144
Toulouse,43.6045,1.444,France,Lyon,45.76,4.84,France,360.3068047679809,538.1444,20280.5,69178.90651545234,103323.7248
Bratislava,48.1439,17.1097,Slovakia,Lyon,45.76,4.84,France,969.6838790211434,1234.1116000000002,47717.5,186179.30477205955,236949.42720000003
Zurich,47.3744,8.5411,Switzerland,Lyon,45.76,4.84,France,335.6866039292026,425.8413,17628.7,64451.827954406894,81761.5296
Bologna,44.4939,11.3428,Italy,Lyon,45.76,4.84,France,530.4153546045404,630.8821999999999,25627.7,101839.74808407176,121129.38239999997
Brno,49.1925,16.6083,Czechia,Lyon,45.76,4.84,France,964.3353812101813,1283.2965,45172.6,185152.3931923548,246392.92799999999
Nantes,47.2181,-1.5528,France,Lyon,45.76,4.84,France,516.7144294503478,684.1361999999999,25823.3,99209.17045446677,131354.15039999998
Valladolid,41.6528,-4.7236,Spain,Lyon,45.76,4.84,France,894.8815348973465,1121.0367,43065.9,171817.2547002905,215239.04640000002
Strasbourg,48.5833,7.7458,France,Lyon,45.76,4.84,France,383.40502438018,490.635,18631.7,73613.76468099456,94201.92
Ljubljana,46.0514,14.5061,Slovenia,Lyon,45.76,4.84,France,750.2756708672517,930.4892,36073.7,144052.92880651233,178653.9264
Maastricht,50.85,5.6833,Netherlands,Lyon,45.76,4.84,France,569.4245837912937,713.5681999999999,27736.5,109329.5200879284,137005.0944
Bordeaux,44.84,-0.58,France,Lyon,45.76,4.84,France,437.14101557197176,552.7337,21364.0,83931.07498981857,106124.8704
Vitoria-Gasteiz,42.85,-2.6833,Spain,Lyon,45.76,4.84,France,681.4575498966286,886.2559,33780.8,130839.84958015269,170161.1328
Magdeburg,52.1317,11.6392,Germany,Lyon,45.76,4.84,France,865.2823484285758,1106.8536,39143.7,166134.21089828655,212515.89119999998
Lille,50.6278,3.0583,France,Lyon,45.76,4.84,France,557.1968955109129,692.2625,25172.8,106981.80393809528,132914.40000000002
Rennes,48.1147,-1.6794,France,Lyon,45.76,4.84,France,560.9453112528098,725.4385,28141.1,107701.49976053947,139284.19199999998
Erfurt,50.9833,11.0333,Germany,Lyon,45.76,4.84,France,739.6451301072035,942.9338,33598.4,142011.86498058308,181043.28960000002
Pamplona,42.8167,-1.65,Spain,Lyon,45.76,4.84,France,612.3160711487053,843.6803000000001,32215.4,117564.68566055142,161986.61760000003
Geneva,46.2017,6.1469,Switzerland,Lyon,45.76,4.84,France,112.5427452231953,149.3919,6618.3,21608.207082853496,28683.2448
Rijeka,45.3272,14.4411,Croatia,Lyon,45.76,4.84,France,750.9114143950798,931.533,37330.1,144174.99156385532,178854.336
Saarbrucken,49.2333,7.0,Germany,Lyon,45.76,4.84,France,419.0125649060308,523.1757,19970.1,80450.41246195791,100449.7344
Santander,43.4628,-3.805,Spain,Lyon,45.76,4.84,France,731.6952233562567,983.1683,38012.9,140485.48288440128,188768.3136
Perugia,43.1122,12.3889,Italy,Lyon,45.76,4.84,France,668.7918925930304,867.1265999999999,34322.3,128408.04337786185,166488.30719999998
Dijon,47.3167,5.0167,France,Lyon,45.76,4.84,France,173.57551482534234,192.7148,7634.1,33326.49884646573,37001.2416
Salzburg,47.8,13.045,Austria,Lyon,45.76,4.84,France,665.9675884549661,879.9788000000001,35265.5,127865.77698335348,168955.92960000003
Cagliari,39.2278,9.1111,Italy,Lyon,45.76,4.84,France,805.793676390889,1195.2047,68125.9,154712.38586705067,229479.3024
Logrono,42.465,-2.4456,Spain,Lyon,45.76,4.84,France,688.214455900441,930.1369,35787.8,132137.17553288466,178586.2848
Bern,46.9481,7.4475,Switzerland,Lyon,45.76,4.84,France,240.2284293810574,306.73920000000004,12922.4,46123.85844116302,58893.92640000001
Luxembourg,49.6117,6.1319,Luxembourg,Lyon,45.76,4.84,France,439.0755192122494,519.266,19900.8,84302.49968875188,99699.07199999999
Innsbruck,47.2683,11.3933,Austria,Lyon,45.76,4.84,France,529.9331305027338,710.9037,29582.6,101747.16105652488,136493.5104
Orleans,47.9025,1.909,France,Lyon,45.76,4.84,France,326.65401819327457,450.4675,17146.6,62717.57149310871,86489.76
Rouen,49.4428,1.0886,France,Lyon,45.76,4.84,France,497.0897229431566,594.0656,22652.2,95441.22680508606,114060.59520000001
Klagenfurt,46.6167,14.3,Austria,Lyon,45.76,4.84,France,736.0369334474524,972.2688,37277.7,141319.09122191084,186675.60960000003
Ancona,43.6169,13.5167,Italy,Lyon,45.76,4.84,France,727.4331747534407,845.6591,33310.9,139667.1695526606,162366.5472
Cheboksary,56.1333,47.25,Russia,Kirov,58.6,49.65,Russia,310.3080645844145,397.7603,21397.3,59579.14840020759,76369.9776
Arkhangelsk,64.55,40.5333,Russia,Kirov,58.6,49.65,Russia,819.4356211953465,1129.6608,60660.7,157331.63926950653,216894.87360000002
Petrozavodsk,61.7833,34.35,Russia,Kirov,58.6,49.65,Russia,917.1407752607308,1285.3864,72029.4,176091.0288500603,246794.1888
Syktyvkar,61.6667,50.8167,Russia,Kirov,58.6,49.65,Russia,347.7577509734578,413.9118,20334.9,66769.4881869039,79471.0656
Stavropol,45.05,41.9833,Russia,Mykolaiv,46.975,31.995,Ukraine,801.9613589171757,1143.4573,61610.3,153976.58091209774,219543.8016
Trabzon,41.005,39.7225,Turkey,Mykolaiv,46.975,31.995,Ukraine,907.0214878296372,1901.4005,103292.5,174148.12566329032,365068.896
Belgorod,50.6,36.6,Russia,Mykolaiv,46.975,31.995,Ukraine,526.1073995977447,1389.4345,78435.6,101012.62072276698,266771.424
Plovdiv,42.15,24.75,Bulgaria,Mykolaiv,46.975,31.995,Ukraine,785.9904176301307,1088.542,54932.2,150910.16018498508,209000.06399999998
Novi Sad,45.2542,19.8425,Serbia,Mykolaiv,46.975,31.995,Ukraine,957.6567160510924,1357.1936,69751.1,183870.08948180976,260581.1712
Sivas,39.75,37.0167,Turkey,Mykolaiv,46.975,31.995,Ukraine,899.5331378061646,2054.069,99442.0,172710.3624587836,394381.248
Vinnytsia,49.2333,28.4833,Ukraine,Mykolaiv,46.975,31.995,Ukraine,362.4917271964257,430.7187,24650.8,69598.41162171373,82697.99040000001
Varna,43.2167,27.9167,Bulgaria,Mykolaiv,46.975,31.995,Ukraine,526.6282188896314,708.1904000000001,40168.5,101112.61802680923,135972.55680000002
Simferopol,44.9484,34.1,Ukraine,Mykolaiv,46.975,31.995,Ukraine,278.1243133342294,777.1631,41980.5,53399.868160172045,149215.3152
Brest,52.1347,23.6569,Belarus,Mykolaiv,46.975,31.995,Ukraine,831.6632872590533,1072.9145,59410.4,159679.35115373821,205999.58400000003
Balikesir,39.6333,27.8833,Turkey,Mykolaiv,46.975,31.995,Ukraine,880.9126627269321,1452.1431,73626.7,169135.23124357098,278811.4752
Debrecen,47.53,21.6392,Hungary,Mykolaiv,46.975,31.995,Ukraine,785.7388664666255,1068.6482,68647.8,150861.8623615921,205180.45440000002
Cluj-Napoca,46.7667,23.5833,Romania,Mykolaiv,46.975,31.995,Ukraine,641.4097561515301,900.767,56504.7,123150.67318109379,172947.26400000002
Timisoara,45.7597,21.23,Romania,Mykolaiv,46.975,31.995,Ukraine,838.6030308352255,1092.4767,60417.4,161011.78192036328,209755.52639999997
Iasi,47.1622,27.5889,Romania,Mykolaiv,46.975,31.995,Ukraine,335.2828085684844,488.9299,28493.4,64374.29924514901,93874.54079999999
Constanta,44.1667,28.6333,Romania,Mykolaiv,46.975,31.995,Ukraine,407.6944941046293,561.1259,31869.5,78277.34286808883,107736.1728
Craiova,44.3333,23.8167,Romania,Mykolaiv,46.975,31.995,Ukraine,701.357691730818,907.2075,48436.6,134660.67681231705,174183.84
Nalchik,43.4833,43.6167,Russia,Mykolaiv,46.975,31.995,Ukraine,990.4919040496624,1388.2323,74391.7,190174.44557753517,266540.6016
Rivne,50.6192,26.2519,Ukraine,Mykolaiv,46.975,31.995,Ukraine,584.7081676287609,735.615,37806.4,112263.96818472209,141238.08000000002
Kosice,48.7167,21.25,Slovakia,Mykolaiv,46.975,31.995,Ukraine,826.4510442632286,1116.6616,66667.7,158678.6004985399,214399.02719999998
Ivano-Frankivsk,48.9228,24.7106,Ukraine,Mykolaiv,46.975,31.995,Ukraine,585.3514611747788,818.7443000000001,47601.6,112387.48054555754,157198.9056
Burgas,42.503,27.4702,Bulgaria,Mykolaiv,46.975,31.995,Ukraine,612.4660672615465,837.8501,48180.2,117593.48491421694,160867.2192
Tekirdag,40.9778,27.5153,Turkey,Mykolaiv,46.975,31.995,Ukraine,756.8050299310418,1073.3919,61782.9,145306.56574676002,206091.24480000001
Oradea,47.0722,21.9211,Romania,Mykolaiv,46.975,31.995,Ukraine,765.3902672386265,1051.2274,65107.0,146954.93130981628,201835.6608
Rzeszow,50.0333,22.0,Poland,Mykolaiv,46.975,31.995,Ukraine,812.2559619459228,973.2489,54802.3,155953.14469361719,186863.7888
Nis,43.3192,21.8961,Serbia,Mykolaiv,46.975,31.995,Ukraine,891.1666336387563,1210.9638,63892.9,171103.9936586412,232505.0496
Canakkale,40.1519,26.4056,Turkey,Mykolaiv,46.975,31.995,Ukraine,881.8292041636031,1266.6248,65670.9,169311.2071994118,243191.9616
Pristina,42.6633,21.1622,Kosovo,Mykolaiv,46.975,31.995,Ukraine,980.4359553043638,1337.0309,70768.6,188243.70341843786,256709.9328
Arad,46.175,21.3125,Romania,Mykolaiv,46.975,31.995,Ukraine,823.0511795940895,1126.1304,61115.0,158025.8264820652,216217.0368
Nevsehir,38.6264,34.7139,Turkey,Mykolaiv,46.975,31.995,Ukraine,953.5681891353652,1892.407,90121.6,183085.0923139901,363342.144
Miskolc,48.0833,20.6667,Hungary,Mykolaiv,46.975,31.995,Ukraine,861.0860082482616,1170.8537,73109.5,165328.51358366624,224803.9104
Kutaisi,42.25,42.7,Georgia,Mykolaiv,46.975,31.995,Ukraine,997.5363319263664,1677.1126000000002,92550.9,191526.97572986234,322005.6192
Sibiu,45.7928,24.1519,Romania,Mykolaiv,46.975,31.995,Ukraine,617.1958977033033,822.6304,50227.5,118501.61235903425,157945.0368
Bacau,46.5833,26.9167,Romania,Mykolaiv,46.975,31.995,Ukraine,390.1903294261253,546.8225,33276.1,74916.54324981605,104989.92
Targu-Mures,46.5456,24.5625,Romania,Mykolaiv,46.975,31.995,Ukraine,569.5957852908255,796.8100999999999,50607.8,109362.39077583849,152987.5392
Baia Mare,47.6667,23.5833,Romania,Mykolaiv,46.975,31.995,Ukraine,640.2291413503024,891.8865999999999,58058.5,122923.99513925806,171242.2272
Uzhhorod,48.6239,22.295,Ukraine,Mykolaiv,46.975,31.995,Ukraine,748.862064488441,1017.5397,61497.2,143781.51638178068,195367.6224
Satu Mare,47.79,22.89,Romania,Mykolaiv,46.975,31.995,Ukraine,693.0624453502345,950.6866,62308.9,133067.98950724502,182531.8272
Zurich,47.3744,8.5411,Switzerland,Toulouse,43.6045,1.444,France,694.7656906221085,960.5583,36649.7,133395.01259944483,184427.1936
Bologna,44.4939,11.3428,Italy,Toulouse,43.6045,1.444,France,798.9164334975502,1035.6121,40042.8,153391.95523152963,198837.5232
Nantes,47.2181,-1.5528,France,Toulouse,43.6045,1.444,France,465.0232329405392,585.4463000000001,21833.8,89284.46072458352,112405.68960000001
Valladolid,41.6528,-4.7236,Spain,Toulouse,43.6045,1.444,France,550.2441945888296,683.416,26560.4,105646.88536105529,131215.872
Strasbourg,48.5833,7.7458,France,Toulouse,43.6045,1.444,France,736.8819751675533,973.009,36917.6,141481.33923217023,186817.728
Maastricht,50.85,5.6833,Netherlands,Toulouse,43.6045,1.444,France,866.7710926548718,1072.3063,40929.6,166420.0497897354,205882.80959999998
Bordeaux,44.84,-0.58,France,Toulouse,43.6045,1.444,France,212.12838958484951,245.6234,9567.4,40728.65080029111,47159.692800000004
Vitoria-Gasteiz,42.85,-2.6833,Spain,Toulouse,43.6045,1.444,France,345.5782788000296,448.6353,17275.3,66351.02952960567,86137.9776
Lille,50.6278,3.0583,France,Toulouse,43.6045,1.444,France,790.3004979565409,894.1624,34088.0,151737.69560765586,171679.1808
Rennes,48.1147,-1.6794,France,Toulouse,43.6045,1.444,France,556.7803995539339,700.9451,26953.4,106901.8367143553,134581.4592
Pamplona,42.8167,-1.65,Spain,Toulouse,43.6045,1.444,France,266.202004092238,406.0597,15709.9,51110.78478570969,77963.4624
Geneva,46.2017,6.1469,Switzerland,Toulouse,43.6045,1.444,France,470.25010386906416,684.109,25639.3,90288.01994286032,131348.928
Braga,41.5503,-8.42,Portugal,Toulouse,43.6045,1.444,France,840.757069238924,1089.1971,42321.5,161425.3572938734,209125.8432
Saarbrucken,49.2333,7.0,Germany,Toulouse,43.6045,1.444,France,757.1138746665796,1001.5851,38120.8,145365.86393598327,192304.3392
Santander,43.4628,-3.805,Spain,Toulouse,43.6045,1.444,France,424.507057876602,545.5477,21507.4,81505.35511230759,104745.15839999999
Perugia,43.1122,12.3889,Italy,Toulouse,43.6045,1.444,France,888.2922348433265,1136.347,44552.1,170552.10908991867,218178.624
Dijon,47.3167,5.0167,France,Toulouse,43.6045,1.444,France,498.1723894431064,671.1242,25784.8,95649.09877307643,128855.8464
Cagliari,39.2278,9.1111,Italy,Toulouse,43.6045,1.444,France,803.8793480298967,1285.545,71685.0,154344.83482174017,246824.64
Logrono,42.465,-2.4456,Spain,Toulouse,43.6045,1.444,France,341.2821352395688,492.5163,19282.3,65526.16996599721,94563.1296
Coimbra,40.2111,-8.4292,Portugal,Toulouse,43.6045,1.444,France,900.947952687889,1098.51,42757.2,172982.0069160747,210913.91999999998
Bern,46.9481,7.4475,Switzerland,Toulouse,43.6045,1.444,France,599.6996582024902,841.4562,31943.4,115142.33437487812,161559.5904
Luxembourg,49.6117,6.1319,Luxembourg,Toulouse,43.6045,1.444,France,757.8639674295458,997.6754,38051.5,145509.8817464728,191553.6768
Innsbruck,47.2683,11.3933,Austria,Toulouse,43.6045,1.444,France,877.6328456370702,1245.6207,48603.6,168505.50636231748,239159.1744
Orleans,47.9025,1.909,France,Toulouse,43.6045,1.444,France,479.0730729093072,554.056,20939.0,91982.02999858698,106378.75200000001
Rouen,49.4428,1.0886,France,Toulouse,43.6045,1.444,France,649.564701103433,765.1358,30419.0,124716.42261185913,146906.0736
Ancona,43.6169,13.5167,Italy,Toulouse,43.6045,1.444,France,973.7555752824596,1250.3891,47726.0,186961.07045423225,240074.7072
Belgorod,50.6,36.6,Russia,Cheboksary,56.1333,47.25,Russia,937.2193639306224,1191.6085,63422.0,179946.1178746795,228788.832
Petrozavodsk,61.7833,34.35,Russia,Cheboksary,56.1333,47.25,Russia,970.2115536609792,1347.8603999999998,75987.2,186280.61830290803,258789.19679999998
Syktyvkar,61.6667,50.8167,Russia,Cheboksary,56.1333,47.25,Russia,649.5230614616383,784.8433,38909.4,124708.42780063456,150689.9136
Bratislava,48.1439,17.1097,Slovakia,Gdansk,54.3475,18.6453,Poland,698.4013187289582,889.498,31464.1,134093.05319595998,170783.616
Kaliningrad,54.7003,20.4531,Russia,Gdansk,54.3475,18.6453,Poland,123.46236519954329,163.2615,8315.1,23704.77411831231,31346.208000000002
Tallinn,59.4372,24.7453,Estonia,Gdansk,54.3475,18.6453,Poland,677.22346166781,853.8178,45725.0,130026.90464021952,163933.01760000002
Szczecin,53.4325,14.5481,Poland,Gdansk,54.3475,18.6453,Poland,287.9402867182655,372.3005,18473.3,55284.535049906975,71481.696
Brno,49.1925,16.6083,Czechia,Gdansk,54.3475,18.6453,Poland,590.477384436997,764.9143,26925.5,113371.65781190342,146863.5456
Kaunas,54.8972,23.8861,Lithuania,Gdansk,54.3475,18.6453,Poland,343.9228693212574,451.3449,21837.2,66033.19090968142,86658.2208
Vinnytsia,49.2333,28.4833,Ukraine,Gdansk,54.3475,18.6453,Poland,884.3494137946931,1206.9575,55312.3,169795.08744858106,231735.84
Malmo,55.6058,13.0358,Sweden,Gdansk,54.3475,18.6453,Poland,385.39404368726525,1346.031,49188.0,73995.65638795492,258437.952
Bydgoszcz,53.1219,18.0003,Poland,Gdansk,54.3475,18.6453,Poland,142.8943806130315,167.39239999999998,7166.6,27435.72107770205,32139.340799999998
Brest,52.1347,23.6569,Belarus,Gdansk,54.3475,18.6453,Poland,415.28333121775967,620.6573000000001,25237.9,79734.39959380985,119166.20160000001
Tampere,61.4981,23.76,Finland,Gdansk,54.3475,18.6453,Poland,851.498342715018,1633.0321,84292.2,163487.68180128344,313542.16319999995
Debrecen,47.53,21.6392,Hungary,Gdansk,54.3475,18.6453,Poland,786.8910386947326,1034.1684,40893.1,151083.07942938866,198560.3328
Cluj-Napoca,46.7667,23.5833,Romania,Gdansk,54.3475,18.6453,Poland,912.4461726491712,1264.887,54099.2,175189.66514864087,242858.304
Timisoara,45.7597,21.23,Romania,Gdansk,54.3475,18.6453,Poland,972.812496286136,1391.0264,49900.3,186779.9992869381,267077.0688
Strasbourg,48.5833,7.7458,France,Gdansk,54.3475,18.6453,Poland,990.5322492561116,1293.8467,46055.1,190182.19185717343,248418.5664
Ljubljana,46.0514,14.5061,Slovenia,Gdansk,54.3475,18.6453,Poland,968.5331782741878,1268.688,46456.1,185958.37022864405,243588.09600000002
Maastricht,50.85,5.6833,Netherlands,Gdansk,54.3475,18.6453,Poland,958.8016693122458,1208.2343999999998,43146.8,184089.9205079512,231981.00479999997
Turku,60.45,22.2667,Finland,Gdansk,54.3475,18.6453,Poland,713.3672222895145,1653.4507,84231.9,136966.50667958678,317462.5344
Kiel,54.3233,10.1394,Germany,Gdansk,54.3475,18.6453,Poland,552.958649426011,919.6406,33677.2,106168.0606897941,176570.9952
Rivne,50.6192,26.2519,Ukraine,Gdansk,54.3475,18.6453,Poland,662.0719414833981,890.5267,38492.1,127117.81276481244,170981.1264
Kosice,48.7167,21.25,Slovakia,Gdansk,54.3475,18.6453,Poland,651.9063782046848,845.7456999999999,33161.3,125166.02461529948,162383.1744
Ivano-Frankivsk,48.9228,24.7106,Ukraine,Gdansk,54.3475,18.6453,Poland,734.6789628771651,1051.2695,41048.1,141058.3608724157,201843.744
Stavanger,58.97,5.7314,Norway,Gdansk,54.3475,18.6453,Poland,942.13628123294,2327.6025,98331.6,180890.16599672448,446899.68
Magdeburg,52.1317,11.6392,Germany,Gdansk,54.3475,18.6453,Poland,528.4531915766673,692.3084,25246.1,101463.01278272012,132923.2128
Zielona Gora,51.9333,15.5,Poland,Gdansk,54.3475,18.6453,Poland,341.2316542433322,455.3594000000001,17261.5,65516.47761471978,87429.00480000002
Erfurt,50.9833,11.0333,Germany,Gdansk,54.3475,18.6453,Poland,636.1211189661415,839.584,30454.1,122135.25484149916,161200.128
Pskov,57.8167,28.3333,Russia,Gdansk,54.3475,18.6453,Poland,715.2513976096138,821.9245,44006.7,137328.26834104586,157809.504
Oradea,47.0722,21.9211,Romania,Gdansk,54.3475,18.6453,Poland,841.5087439814013,1109.4109,43658.1,161569.67884442903,213006.89280000003
Rzeszow,50.0333,22.0,Poland,Gdansk,54.3475,18.6453,Poland,531.8983474738764,763.751,26550.1,102124.48271498426,146640.19199999998
Saarbrucken,49.2333,7.0,Germany,Gdansk,54.3475,18.6453,Poland,982.6127756356854,1265.9708999999998,45182.0,188661.65292205158,243066.41279999996
Arad,46.175,21.3125,Romania,Gdansk,54.3475,18.6453,Poland,928.5610708419,1340.6808,47618.6,178283.7256016448,257410.71360000002
Salzburg,47.8,13.045,Austria,Gdansk,54.3475,18.6453,Poland,826.8128361695716,1196.4038999999998,43238.2,158748.06454455774,229709.54879999996
Miskolc,48.0833,20.6667,Hungary,Gdansk,54.3475,18.6453,Poland,710.9941034565417,942.6285,38089.9,136510.867863656,180984.67200000002
Aalborg,57.05,9.9167,Denmark,Gdansk,54.3475,18.6453,Poland,625.2465303000563,1290.659,46358.2,120047.33381761081,247806.52800000002
Targu-Mures,46.5456,24.5625,Romania,Gdansk,54.3475,18.6453,Poland,963.4641414971492,1367.6196,58424.6,184985.11516745263,262582.9632
Innsbruck,47.2683,11.3933,Austria,Gdansk,54.3475,18.6453,Poland,937.784672294482,1290.2195,46425.7,180054.65708054055,247722.14399999997
Vasteras,59.6161,16.5528,Sweden,Gdansk,54.3475,18.6453,Poland,600.2653164412753,1944.4521,73905.1,115250.94075672486,373334.80319999997
Orebro,59.2739,15.2075,Sweden,Gdansk,54.3475,18.6453,Poland,587.2060771113534,1849.0039,69842.3,112743.56680537984,355008.7488
Baia Mare,47.6667,23.5833,Romania,Gdansk,54.3475,18.6453,Poland,819.5730639579525,1094.1971,49509.4,157358.0282799269,210085.8432
Linkoping,58.4158,15.6253,Sweden,Gdansk,54.3475,18.6453,Poland,489.791079360821,1764.5158,65544.0,94039.88723727764,338787.03359999997
Uzhhorod,48.6239,22.295,Ukraine,Gdansk,54.3475,18.6453,Poland,685.167694205161,926.6404,38455.4,131552.1972873909,177914.95679999999
Jonkoping,57.7828,14.1606,Sweden,Gdansk,54.3475,18.6453,Poland,473.4229687552298,1638.0874,60491.6,90897.21000100413,314512.78079999995
Zilina,49.2228,18.74,Slovakia,Gdansk,54.3475,18.6453,Poland,570.2272986028058,708.5624,25911.4,109483.64133173872,136043.98080000002
Satu Mare,47.79,22.89,Romania,Gdansk,54.3475,18.6453,Poland,787.4971791420745,1035.0956,45491.4,151199.4583952783,198738.35520000002
Klagenfurt,46.6167,14.3,Austria,Gdansk,54.3475,18.6453,Poland,913.1473847018094,1212.1923000000002,44689.7,175324.2978627474,232740.92160000003
Kaliningrad,54.7003,20.4531,Russia,Bratislava,48.1439,17.1097,Slovakia,765.3886953464541,1044.1008,38764.6,146954.62950651918,200467.35359999997
Zurich,47.3744,8.5411,Switzerland,Bratislava,48.1439,17.1097,Slovakia,647.7299684636052,814.2564,30896.1,124364.1539450122,156337.22879999998
Sarajevo,43.8564,18.4131,Bosnia and Herzegovina,Bratislava,48.1439,17.1097,Slovakia,487.11835170810815,713.7608,31233.6,93526.72352795677,137042.0736
Tirana,41.3289,19.8178,Albania,Bratislava,48.1439,17.1097,Slovakia,786.9803876005069,1176.6389,48734.8,151100.2344192973,225914.66879999998
